emp_no,first_name,last_name,birth_date,hire_date
79843,Dipayan,Dalphin,1952-05-05,1988-10-20
79855,Gudjon,Constantine,1953-04-02,1988-04-08
79858,Mansur,Marzano,1954-05-20,1986-02-22
79866,Surveyors,Imataki,1954-12-04,1987-04-21
79876,Randy,Feinberg,1953-09-14,1986-12-02
79879,Masako,Schaap,1955-04-30,1988-09-04
79882,Parke,Stamatiou,1953-05-11,1987-10-17
79900,Mong,Luck,1955-04-19,1985-03-29
79906,Tomoyuki,Waterhouse,1954-05-28,1985-10-15
79910,Gad,Honglei,1953-05-17,1985-03-12
79911,Heather,Zaumen,1952-12-28,1985-10-24
79921,Hatim,Cochrane,1954-07-23,1988-02-05
79923,Mokhtar,Melski,1953-05-30,1988-06-25
79926,Jiann,Cusworth,1954-08-26,1986-01-24
79933,Bouchung,Thisen,1952-04-11,1988-02-21
79935,Nahum,Ghazalie,1952-07-10,1986-11-20
79958,Xinglin,Versino,1952-03-17,1987-09-15
79965,Sandeepan,Asser,1954-10-17,1987-05-27
79972,Abdelghani,Thummel,1952-04-11,1985-09-28
79973,Zine,Socorro,1955-07-29,1987-03-21
79978,Miquel,Pileggi,1954-04-24,1988-06-27
79979,Yunming,Papsdorf,1955-10-26,1986-12-29
79991,Yahiko,Czap,1954-01-25,1988-08-09
79999,Chuanti,Jakobus,1952-10-21,1986-08-21
80031,Wayne,Bach,1952-03-10,1986-05-15
80032,Yurij,Isaac,1955-12-20,1985-05-20
80038,Vitaly,Gewali,1955-09-23,1986-01-24
80046,Zhanqiu,Yemenis,1954-11-01,1988-10-01
80063,Arie,Hoogerwoord,1955-05-04,1986-07-17
80070,Mana,Thisen,1955-05-26,1985-03-28
80072,Erzsebet,Kampfer,1955-01-12,1987-12-26
80082,Shaleah,Salverda,1953-07-18,1986-01-02
80087,Gully,Mitchem,1954-08-20,1988-10-26
80089,Luisa,Birch,1954-11-10,1985-07-01
80092,Yucel,Wilharm,1954-01-14,1988-10-07
80098,TRUE,Kusakabe,1953-05-23,1986-10-01
80104,Masami,Oehlmann,1952-11-25,1986-04-27
80128,Genta,Ushiama,1953-07-19,1988-09-04
80129,Hairong,Fargier,1954-07-01,1985-12-07
80130,Jinya,Waschkowski,1953-12-14,1985-08-19
80131,Gill,Schurmann,1955-01-04,1988-01-16
80132,Nidapan,Hedayat,1955-04-23,1987-11-28
80136,Gaurav,Berstel,1952-07-04,1988-12-26
80137,Kiyokazu,Vuskovic,1954-03-15,1988-08-16
80144,Boutros,Dechter,1954-07-13,1987-08-17
80156,Terresa,Pleszkun,1955-02-24,1987-05-18
80159,Jiafu,Rijckaert,1954-05-28,1988-02-18
80160,Nigel,Oberman,1953-01-10,1988-10-22
80166,Monique,Murrill,1955-12-11,1987-02-12
80171,Kshitij,Zykh,1952-11-03,1985-10-08
80183,Mats,Munke,1954-02-04,1985-07-31
80184,Pintsang,Couchot,1953-09-30,1986-01-31
80186,Tayeb,Huttel,1954-01-16,1988-07-14
80195,Sorina,Peral,1953-02-05,1987-04-14
80198,Yefim,Anger,1955-02-16,1985-04-02
80200,Yurii,Ghazalie,1953-12-15,1988-03-30
80207,Yifei,Matzov,1954-12-20,1987-10-06
80208,Elvia,Samarati,1955-09-05,1988-04-28
80215,Ranga,Ranon,1953-07-03,1988-10-28
80216,Tristan,Heiserman,1952-07-05,1987-03-10
80218,Rosalyn,Masada,1953-10-05,1987-10-05
80223,Sadegh,Einsfeld,1955-07-15,1986-02-11
80224,Reinhard,Zaiane,1955-07-21,1988-05-19
80225,Shridhar,Malabarba,1952-05-01,1985-03-01
80227,Kerryn,Braunschweig,1953-07-31,1985-09-11
80251,Yoshinari,Kitai,1955-07-05,1987-06-13
80258,Hirochika,Hiyoshi,1955-03-06,1988-01-11
80259,Haldon,Siprelle,1952-04-27,1985-07-03
80262,Duro,Gewali,1952-08-10,1987-05-07
80263,Gilbert,Etalle,1953-07-21,1987-04-25
80268,Shietung,Vitiello,1955-01-19,1986-10-12
80270,Fen,Jonsson,1955-02-17,1988-10-15
80288,Teiji,Rousseau,1954-12-17,1985-03-11
80318,Angus,Schneeberger,1954-01-12,1987-01-12
80321,Fai,Terlouw,1954-12-28,1986-03-04
80332,Behnaam,Masand,1955-03-19,1985-09-08
80351,Peer,Coors,1954-06-06,1986-07-28
80358,Mong,Huhdanpaa,1954-02-10,1988-10-22
80370,Honesty,Weiland,1953-04-17,1985-11-12
80372,Aleksandar,Khasidashvili,1954-11-28,1988-11-28
80375,Atreye,Peac,1955-11-16,1985-05-06
80389,Pasqua,Rosiles,1955-03-11,1985-06-03
80429,Prodip,Suermann,1955-07-22,1986-03-02
80439,Jolita,Calkin,1954-09-19,1987-04-04
80449,Dines,Kamber,1955-08-30,1985-08-08
80451,Raimond,Undy,1953-02-19,1985-11-12
80455,Guther,Murrill,1952-12-04,1988-12-02
80456,Aemilian,Gire,1955-07-16,1988-04-17
80464,Randi,Erie,1952-04-08,1985-09-22
80466,Takahiro,Bala,1954-01-18,1985-05-26
80479,Sanjay,Kragelund,1955-10-11,1988-10-11
80489,Mani,Billawala,1953-04-30,1985-09-09
80498,Arve,Pokrovskii,1953-10-15,1987-07-04
80520,Lijie,Crelier,1955-07-01,1986-05-20
80536,Adel,Hebden,1952-12-15,1987-01-09
80546,Fuqing,Matzel,1952-08-17,1985-09-02
80550,Candida,Cullers,1952-06-12,1985-06-26
80561,Visit,Solovay,1955-08-10,1987-06-09
80570,Martial,Zykh,1953-07-23,1986-07-11
80579,Billie,Schnabel,1955-10-10,1988-03-19
80600,Yongdong,Werthner,1952-04-15,1985-06-30
80611,Pramod,Sifakis,1953-02-11,1986-05-19
80617,Prodip,Kugler,1954-03-16,1986-11-05
80620,Filipe,Gischer,1955-01-17,1985-08-10
80637,Eishiro,Larfeldt,1955-04-23,1985-08-01
80639,Uma,Mahnke,1955-03-20,1986-07-20
80653,Chiranjit,Kavanagh,1954-08-21,1986-12-19
80655,Shichao,Flowers,1952-06-22,1985-10-16
80665,Angel,Angot,1955-02-03,1986-06-06
80677,Rasikan,Gelosh,1955-03-26,1986-07-10
80681,Gina,DasSarma,1952-06-22,1987-01-16
80684,Takanari,VanScheik,1955-10-15,1986-01-21
80687,Pradeep,Calkin,1954-10-02,1985-05-30
80689,Hitofumi,Conta,1954-08-04,1988-08-14
80705,Josyula,Shackel,1955-03-06,1986-09-04
80717,Valdiodio,Frijda,1954-08-09,1988-01-07
80721,Katsuyuki,Delgrossi,1953-11-09,1987-03-04
80722,Yechiam,Bage,1954-09-08,1986-04-08
80724,Yongdong,Casperson,1953-04-27,1987-05-01
80727,Margo,Remmers,1955-05-30,1988-06-17
80740,Shuzo,Kermarrec,1954-07-20,1987-05-21
80744,Badri,Bauknecht,1954-11-18,1986-07-17
80746,Keiichiro,Jahnichen,1953-06-10,1988-07-02
80751,Zhensheng,Swan,1955-05-24,1986-04-24
80754,Baoqiu,Zockler,1955-07-24,1988-09-03
80763,Bader,Merro,1954-12-22,1986-05-02
80768,Shounak,Janocha,1952-11-28,1985-03-29
80774,Vishv,Pollacia,1953-05-29,1986-01-23
80781,Xudong,Danner,1955-05-05,1986-06-13
80790,Stepehn,Unno,1952-03-21,1988-01-23
80791,Takahiro,Molenkamp,1954-06-23,1987-02-28
80801,Bluma,Ambroszkiewicz,1954-11-26,1988-03-31
80805,Mabo,Lorin,1954-10-13,1987-04-11
80810,Khalid,Merkl,1955-05-21,1988-04-25
80822,Marsal,Byoun,1952-12-08,1986-01-24
80833,Jaihie,Demri,1953-09-18,1985-07-13
80834,Sham,Reinhart,1952-12-12,1986-10-28
80838,Cheong,Ruemmler,1954-04-22,1988-08-28
80841,Tomofumi,Perng,1953-05-09,1986-02-04
80844,Brigham,Hellwagner,1952-06-26,1986-01-29
80851,Sastry,Escriba,1952-09-19,1988-09-29
80852,Yannis,Randt,1953-10-20,1988-10-30
80853,Claude,Bashian,1952-09-24,1987-06-12
80859,Ottavia,Krychniak,1952-12-27,1988-10-18
80862,Serenella,Improta,1953-10-15,1988-12-23
80864,Radhia,Birnbaum,1952-09-30,1988-06-07
80869,Ishfaq,Randi,1954-01-18,1988-12-10
80873,Marsal,Nishimukai,1953-07-02,1987-08-26
80894,Kousuke,Georgakopoulos,1954-07-12,1986-07-03
80896,Paloma,Hardjono,1955-10-30,1985-05-16
80903,Yakichi,Dulin,1955-03-04,1988-06-24
80923,Yaghout,Kavanagh,1954-12-20,1988-07-24
80929,Nevio,Kading,1952-08-23,1987-12-05
80931,Breannda,Garigliano,1953-01-29,1985-09-16
80935,Terresa,Birke,1954-08-06,1987-03-11
80937,Chikako,Jiang,1955-07-09,1985-08-09
80940,Kazuhiko,Smeets,1952-05-22,1986-09-28
80955,Marc,Fioravanti,1954-01-18,1988-11-12
80958,Geoffry,Prenel,1954-09-19,1987-10-02
80962,Ute,Broder,1952-03-12,1985-04-21
80971,Mountaz,Rijckaert,1952-07-04,1986-07-22
80977,Mana,Danner,1953-04-22,1987-12-14
80980,Hyuncheol,Stentiford,1954-05-06,1985-08-23
80981,Fumitake,Niizuma,1954-04-03,1986-05-30
80987,Zito,Gulla,1953-01-07,1986-04-24
80991,Marco,Schreiter,1952-07-31,1986-08-29
80997,Krister,Viele,1954-03-06,1985-06-14
80998,Leandro,Lampe,1955-10-25,1987-05-01
81000,Neelam,Thisen,1953-04-05,1986-04-13
81001,Toshimori,Krider,1954-12-01,1987-12-05
81006,Atreye,Pagter,1952-07-09,1987-02-20
81007,Mototsugu,Rande,1952-04-14,1985-03-14
81015,Marke,Breugel,1952-02-15,1988-07-14
81031,Fumiya,Bennet,1952-09-09,1985-11-07
81035,Hsiangchu,Boreale,1955-04-17,1988-10-03
81036,Alassane,Fargier,1952-02-17,1986-12-20
81047,Masaki,Dulay,1953-09-18,1988-07-15
81049,Takahito,Claffy,1955-03-08,1986-02-03
81050,Moti,Sridhar,1953-03-19,1986-07-26
81052,Ziya,Levergood,1953-01-14,1985-02-10
81068,Uno,Ecklund,1955-02-09,1986-10-23
81070,Mariangiola,Rosaz,1955-02-14,1987-11-30
81079,Nahla,Mellouli,1954-12-02,1988-01-16
81104,Marc,Grabner,1953-03-21,1985-02-06
81106,Haldon,Ginesta,1952-05-28,1987-12-18
81129,Magy,Bade,1955-02-01,1987-05-02
81142,Heon,Zastre,1954-06-07,1986-11-17
81149,Tianruo,Georg,1954-05-20,1985-09-29
81152,Macha,Junet,1955-08-17,1987-05-30
81157,Aleksander,Zykh,1954-08-21,1985-10-09
81158,Filipp,Percebois,1952-12-07,1987-09-22
81166,Tayeb,Przulj,1952-05-12,1988-12-10
81167,Yurij,Francisci,1955-07-12,1985-04-10
81176,Parto,Niizuma,1953-11-25,1988-04-04
81177,Bodh,Berendt,1953-01-10,1986-12-20
81185,Takushi,Kossowski,1953-03-30,1988-03-13
81189,Serge,Broomell,1953-08-20,1986-04-13
81201,Werner,Knightly,1955-03-28,1985-07-11
81207,Barry,Hofstetter,1952-12-15,1985-07-02
81208,Sumant,Rindone,1955-09-29,1987-11-24
81218,Nectarios,Impagliazzo,1954-05-16,1987-09-24
81222,Vivian,Homond,1955-01-30,1987-07-18
81236,Boguslaw,Walstra,1955-06-25,1987-09-06
81245,Matk,Krzyzanowski,1953-11-06,1986-08-10
81250,Jixiang,Zweizig,1953-07-17,1987-06-21
81261,Marin,Garnham,1954-07-05,1987-11-07
81264,Dannz,Erdmenger,1955-08-15,1985-09-19
81271,Kendra,Bade,1952-05-18,1985-02-12
81286,Richara,Fontet,1955-11-17,1988-03-10
81292,Ortrun,Copas,1953-07-12,1986-11-08
81299,Visit,Ghemri,1954-11-01,1986-08-22
81303,Ghassan,Berstel,1953-12-10,1987-04-10
81324,Marl,Rossi,1952-09-04,1988-07-05
81329,Divine,Gire,1953-09-13,1986-07-22
81338,Xiaoqiang,Erol,1955-09-19,1988-10-22
81340,Baocai,Poehlman,1953-04-23,1987-09-24
81344,Leif,Hiraishi,1952-11-05,1985-03-30
81347,Susanne,Serra,1955-11-06,1985-10-20
81358,Premal,Quadeer,1954-10-09,1985-04-19
81363,Selwyn,McAffer,1953-04-16,1985-04-11
81368,Frederique,Ghemri,1953-09-12,1987-01-12
81375,Chuanti,dAstous,1953-12-14,1985-09-28
81376,Gunilla,Fabrizio,1954-07-13,1987-05-18
81398,Hyuncheol,Gulak,1955-06-07,1987-12-23
81401,Monique,Kaltofen,1954-12-18,1988-10-08
81407,Hsiangchu,Rosin,1955-10-18,1988-03-15
81408,Atreye,Picaronny,1954-10-12,1988-01-25
81411,Eben,Stenning,1952-08-12,1988-08-11
81412,Zhenhua,Menyhert,1955-07-14,1985-02-13
81430,Jackson,Milicia,1952-03-31,1985-09-22
81432,Hideyuki,Veldwijk,1952-11-20,1988-07-12
81438,Mack,McClure,1955-05-30,1986-06-17
81440,Fumitake,Melski,1955-04-18,1985-03-09
81449,Arve,Halloran,1952-04-29,1988-01-11
81466,Zejun,Krone,1955-02-23,1985-10-27
81468,Aiman,Bodoff,1955-11-10,1987-05-16
81479,Girolamo,Vuskovic,1953-11-24,1985-11-04
81494,Hatsukazu,Litzkow,1954-03-16,1986-11-21
81500,Aran,Katzenelson,1954-02-22,1986-12-26
81503,Kolar,Rabejac,1952-09-25,1987-10-24
81508,Bokyung,Janocha,1953-07-07,1985-12-17
81509,Munehiko,Trachtenberg,1952-06-22,1986-02-18
81510,Mamdouh,Penttonen,1955-04-05,1988-04-08
81512,Kenton,Leppanen,1952-02-15,1987-03-31
81517,Xiong,Reutenauer,1955-11-12,1988-01-27
81519,Udi,Jumpertz,1952-07-12,1986-07-20
81527,Arnd,Bouloucos,1955-09-01,1985-07-09
81537,Beshir,Pezzoli,1955-08-10,1986-07-07
81540,Emran,Manderick,1952-08-22,1987-02-25
81543,Jianhui,Ishibashi,1954-06-16,1988-11-21
81549,Takahira,Leslie,1952-05-31,1987-11-04
81553,Adin,Fortenbacher,1952-05-05,1985-11-04
81558,Xiaoheng,Varman,1952-06-18,1985-11-27
81564,Martijn,Michaels,1955-07-13,1985-04-16
81572,Ingemar,DiGiano,1952-09-09,1987-07-07
81587,Mani,Pluym,1953-10-28,1988-02-14
81589,Bernd,Wilfing,1953-12-14,1988-06-03
81592,Monique,Rehfuss,1953-06-10,1985-09-30
81594,Saddek,Spinelli,1952-06-03,1987-04-22
81599,Oldrich,Emmerich,1954-06-18,1986-03-23
81603,Suzette,Zuberek,1955-09-17,1988-02-04
81610,Abdulah,Stifter,1955-02-18,1985-07-08
81620,Udaiprakash,Takkinen,1952-11-03,1986-09-08
81622,Shaunak,Perl,1955-12-20,1986-10-10
81636,Tomokazu,Koshiba,1955-10-20,1985-08-10
81645,Jasminko,Reinhart,1952-11-11,1986-09-21
81648,Jungsoon,Doering,1953-12-14,1985-02-19
81649,Xuedong,Krohn,1954-12-11,1986-04-18
81653,Adit,Brobst,1954-01-12,1985-12-20
81658,Rosine,Pearson,1955-08-04,1987-04-20
81660,Arno,Schaap,1952-05-13,1986-01-29
81672,Kazuhito,Aloia,1952-04-05,1988-07-28
81676,Sham,Wrigley,1953-10-06,1985-03-29
81710,Girolamo,Hennings,1952-10-05,1988-05-31
81717,Toney,Anguita,1955-06-05,1987-10-16
81718,Koldo,Laurillard,1953-03-17,1986-07-02
81730,Sergi,DuBourdieux,1954-07-31,1985-10-16
81745,Fuqing,Veldwijk,1955-05-14,1988-12-21
81747,Vitali,Tanemo,1954-06-26,1986-05-19
81751,Ulises,Salinas,1954-09-11,1987-07-23
81755,Peer,Beeson,1953-02-05,1985-12-31
81767,Augustine,Matzov,1955-06-15,1988-10-17
81785,Patricia,Rando,1952-10-23,1987-01-24
81805,Gianluca,Bail,1952-06-01,1988-02-16
81810,Baruch,Schaap,1953-10-18,1985-04-12
81815,Chaitali,Kuhnemann,1954-06-28,1988-04-30
81817,Demos,Aloia,1952-05-27,1988-06-12
81827,Huai,Gluchowski,1953-03-22,1986-09-04
81832,Woody,Gadepally,1954-10-12,1987-12-23
81839,Leah,Curless,1954-11-23,1986-11-25
81847,Ymte,Figueira,1954-01-26,1985-08-04
81849,Debatosh,Bednarek,1953-08-28,1985-04-08
81851,Dante,Heystek,1952-12-30,1987-12-26
81856,Masamitsu,Maierhofer,1953-10-12,1986-03-31
81861,Tesuro,Walstra,1953-02-26,1988-11-15
81872,Shin,Pashtan,1955-01-03,1987-02-04
81876,Chenye,Shackell,1954-03-04,1987-10-29
81885,Aamod,Walston,1952-03-19,1987-01-27
81894,Limsoon,Murtagh,1952-03-26,1986-08-17
81896,Kwan,Bashian,1954-11-26,1988-05-04
81900,Mario,Bernatsky,1955-08-20,1986-10-19
81907,Jouko,Merkl,1952-03-19,1988-12-07
81937,Hironoby,Melichar,1952-12-31,1988-04-20
81940,Ioana,Siksek,1953-06-08,1986-01-15
81944,Matk,Valtorta,1952-08-22,1985-11-16
81973,Shigenori,Panienski,1954-07-21,1987-08-22
81981,Weicheng,Welham,1952-12-29,1988-07-18
81985,Candida,Reeken,1953-03-02,1987-09-12
81988,Lene,Pews,1952-12-26,1986-04-15
81998,Mari,Iwayama,1952-03-24,1988-05-25
81999,Mabhin,Vigier,1953-08-20,1987-05-22
82002,King,Farris,1953-07-05,1985-05-23
82003,Saeko,Tomescu,1954-11-28,1987-02-26
82014,Quingbo,Ariola,1955-11-29,1987-07-29
82024,Yongqiao,Grospietsch,1952-07-18,1986-11-04
82027,Henk,Ellozy,1954-12-31,1986-12-05
82037,Shahar,Streit,1954-03-17,1986-11-30
82040,Avishai,Velasco,1954-10-05,1988-12-29
82045,Tse,Bolsens,1954-10-03,1986-07-31
82052,Lidong,Rahier,1952-05-16,1987-07-13
82059,Satosi,Ecklund,1954-02-26,1985-03-26
82060,Arvind,Michaeli,1954-01-20,1985-08-27
82063,Shaunak,Plump,1954-05-27,1985-11-27
82065,Christophe,Anger,1952-05-15,1987-06-08
82066,Masasuke,Birch,1954-09-14,1988-01-17
82107,Gunilla,Heping,1952-04-07,1985-12-22
82110,Vugranam,Gecsel,1954-05-29,1986-04-11
82116,Chiradeep,Shiratori,1953-02-04,1986-09-18
82123,Tokuyasu,Dayana,1952-10-20,1987-09-24
82130,Maia,Nergos,1953-12-05,1987-01-04
82131,Mayuko,Kulisch,1954-05-16,1987-07-30
82137,Panayotis,Thibadeau,1952-08-04,1985-03-17
82139,Satoru,Zucker,1953-04-18,1985-12-17
82140,Shem,Peir,1952-04-28,1985-08-10
82144,Marek,Dusink,1953-05-27,1986-10-22
82145,Zhongwei,Pagter,1955-09-10,1986-12-07
82151,Keiichiro,Terekhov,1953-11-02,1988-08-23
82152,Doohun,Ferretti,1953-02-07,1988-02-10
82162,Shigeo,Kroft,1955-03-21,1986-06-06
82177,IEEE,Vilarrasa,1953-02-11,1986-09-20
82187,Stevo,Marakhovsky,1955-07-09,1986-04-13
82194,Geoff,Eastman,1955-03-19,1986-05-25
82197,Make,Guenter,1953-06-04,1986-12-15
82206,Yishay,Majewski,1953-05-30,1987-03-29
82211,Sugwoo,Melter,1952-07-08,1988-03-18
82222,Sampalli,Luit,1955-07-11,1985-03-07
82227,Xiaocheng,Sethi,1952-06-29,1988-01-08
82234,Christoper,Woycyznski,1954-06-08,1985-12-06
82237,Shen,Zaccaria,1955-12-16,1986-03-14
82252,Kwangyoen,Edelhoff,1955-08-04,1988-01-20
82255,Amabile,Sudbeck,1953-11-13,1986-01-17
82256,Jacopo,Henseler,1952-10-16,1988-12-12
82257,Hugo,Linares,1954-07-31,1985-04-10
82263,Vishv,Haumacher,1953-07-31,1987-07-06
82276,Frederique,Genin,1955-06-15,1988-01-07
82278,Tomokazu,Murillo,1955-11-05,1986-01-15
82295,Manohar,Parfitt,1955-09-02,1985-10-01
82305,Mahmut,Biros,1954-02-23,1988-01-16
82307,Elliott,Sridhar,1952-03-14,1988-04-01
82309,Hideyuki,Ramsak,1954-10-27,1986-11-04
82310,Jinxi,Panangaden,1953-06-18,1985-02-21
82315,Paris,Apsitis,1954-03-13,1987-09-18
82318,Branimir,Hashii,1953-01-18,1986-03-20
82324,Ashish,Knightly,1953-09-25,1986-04-12
82339,Jeanna,Schrift,1954-09-26,1988-01-15
82341,Naftali,Czap,1952-03-13,1985-08-19
82349,Tsz,Birjandi,1954-10-14,1986-10-21
82350,Nahla,Stifter,1954-11-19,1987-11-07
82354,Badri,Trogemann,1953-03-10,1985-10-27
82367,Miyeon,Halloran,1954-03-22,1986-11-02
82371,Frederique,Erev,1952-04-21,1986-05-17
82379,Sanjai,Bala,1955-06-29,1985-03-15
82385,Sanjai,Biran,1952-04-23,1986-12-17
82388,Munehiko,Zucker,1953-12-06,1988-04-18
82391,Mayuko,McAffer,1954-08-10,1987-12-20
82392,Susuma,Beznosov,1955-02-15,1986-11-10
82397,Mart,Peris,1952-12-27,1987-04-11
82401,Fen,Ruemmler,1952-03-11,1988-06-14
82406,Kenroku,Siepmann,1955-12-28,1988-11-03
82419,Karoline,Rindone,1955-02-21,1988-05-16
82422,Tesuya,Falby,1953-05-06,1985-03-30
82434,Bojan,Mullainathan,1955-12-29,1988-01-14
82443,Vincent,Perry,1954-06-16,1986-02-14
82457,Vidar,Pauthner,1955-09-29,1987-03-06
82458,Barun,Peres,1954-03-30,1987-11-23
82460,Claude,Zhang,1952-08-08,1985-05-09
82466,Serge,Brookner,1954-05-15,1988-08-24
82478,Vishwani,Ginneken,1955-04-19,1985-03-19
82491,Lalit,Lorho,1954-08-09,1988-04-19
82495,Jahangir,Perly,1955-11-09,1988-02-29
82498,Jianwen,Bojadziev,1953-02-06,1987-09-05
82530,Ioana,Morton,1954-02-16,1986-09-28
82540,Aleksander,Bratten,1955-02-26,1985-07-04
82544,Eberhardt,Keirsey,1954-02-11,1987-04-08
82553,Barry,Georgakopoulos,1952-03-21,1987-05-03
82555,Fabrizio,Kavraki,1953-06-23,1986-04-14
82557,Cheong,McClure,1952-09-12,1985-02-06
82566,Mary,Portugali,1952-02-24,1987-09-13
82568,Giri,Flanders,1953-11-25,1987-05-09
82571,Padma,Argence,1953-12-23,1987-06-16
82572,Moie,Brattka,1953-12-31,1985-04-01
82573,Genevieve,Berendt,1952-11-26,1988-07-20
82585,Berry,Bodoff,1952-10-06,1986-06-28
82591,Ugo,Lampe,1954-05-30,1987-08-08
82595,Valdiodio,Zeleznik,1953-08-02,1987-12-15
82598,Palash,Chenoweth,1954-11-03,1985-05-25
82599,Yefim,Conta,1952-02-03,1988-07-08
82601,Munehiko,Nitto,1954-07-28,1988-07-01
82609,Kazuhide,Marzano,1952-12-08,1986-06-03
82614,Hiroyasu,Segond,1952-06-01,1986-12-05
82626,Adit,Reeken,1955-07-07,1988-11-01
82631,Shunichi,Bugrara,1954-08-16,1987-01-20
82634,Volkmar,Plesums,1953-05-27,1986-01-27
82644,Kellyn,Pleszkun,1952-11-26,1987-05-23
82646,Shugo,Plump,1955-08-20,1986-07-27
82668,Feipei,Menhardt,1953-07-23,1985-10-04
82677,Adil,Decaestecker,1953-08-21,1985-06-26
82678,Poorav,Haldar,1954-05-22,1985-04-10
82683,Pantung,Dayang,1954-12-29,1988-07-27
82689,Zijian,Crouzet,1955-12-24,1988-12-25
82704,Marla,Lunn,1955-01-31,1986-01-14
82705,Ingmar,Ladret,1953-11-03,1986-06-16
82708,Rajmohan,Basagni,1954-04-19,1988-03-08
82721,Arvind,Showalter,1953-04-18,1986-12-17
82723,Maya,Azumi,1952-12-01,1986-06-09
82737,Kien,Mamelak,1953-12-21,1988-10-05
82747,Kankanahalli,Danlos,1953-06-08,1985-11-15
82751,Nirmal,Haumacher,1954-03-08,1986-08-08
82755,Takahira,Barriga,1952-09-08,1985-10-04
82760,Weiwu,Dulay,1954-11-17,1987-12-12
82761,Mabry,Underwood,1954-02-25,1986-01-22
82774,Aral,Maierhofer,1955-08-01,1988-02-28
82796,Bilhanan,Verhaegen,1954-08-24,1987-03-27
82808,Sumant,Reinhart,1953-05-30,1985-09-11
82812,Heather,Morrey,1955-09-21,1986-01-22
82815,Alper,Ranum,1955-01-14,1988-05-25
82821,Bokyung,Cappelletti,1953-09-06,1987-02-17
82823,Geraldo,Alvarado,1955-09-27,1988-05-29
82824,Gopalakrishnan,Wiegley,1955-01-24,1985-06-11
82831,Bader,Melski,1953-02-21,1986-09-13
82834,Kersti,Lieblein,1954-03-03,1985-06-05
82835,Jaber,Dredge,1952-06-19,1985-04-17
82849,Makato,VanScheik,1954-08-27,1985-03-28
82856,Hidefumi,Erez,1955-04-20,1988-07-02
82858,TRUE,Taubman,1953-05-10,1986-06-25
82859,Erez,Gluchowski,1953-09-08,1987-03-02
82875,Domenick,Terekhov,1954-05-22,1987-10-21
82886,Rayond,Pettis,1952-10-16,1986-10-04
82889,Arif,Farrag,1954-12-08,1988-09-10
82893,Junsik,Unni,1953-11-13,1988-07-20
82895,Ramya,Peck,1955-02-13,1988-01-21
82901,Susanna,Spieker,1953-11-26,1985-04-21
82905,Domenick,Luks,1955-12-26,1985-08-19
82906,Kristinn,Schwartzburd,1955-03-27,1985-04-06
82911,Irena,Bierman,1953-04-05,1988-12-18
82913,Luerbio,Gammage,1953-07-23,1986-01-31
82944,Alois,Gomatam,1955-05-16,1987-08-29
82956,Sudhanshu,Sundgren,1952-10-31,1986-08-03
82961,Kendra,McClure,1955-11-07,1988-08-30
82970,Qiwen,Servieres,1955-06-18,1986-02-18
82979,Magdalena,Yeung,1953-10-29,1986-02-26
82981,Fayez,Mitina,1954-01-24,1988-01-30
82986,Fumiko,Cools,1955-10-03,1986-10-12
82992,Jixiang,Marwedel,1955-07-18,1986-11-12
82996,Shahab,Ramras,1952-05-14,1985-11-07
82997,Ramachenga,Zlotek,1953-02-28,1985-09-09
82998,Mary,Linares,1953-11-20,1985-03-26
83000,Apostol,Talmor,1952-12-11,1986-08-26
83006,Miyeon,Pelz,1954-12-09,1986-10-18
83009,Francesca,Gerteisen,1952-04-11,1988-01-16
83018,Ohad,Kitsuregawa,1953-04-28,1987-12-21
83023,Kensei,McDermid,1953-04-16,1987-06-10
83035,Mart,Lamparter,1954-03-01,1986-02-01
83039,Yonghong,Facello,1954-06-21,1988-01-30
83052,Henk,Whitcomb,1955-08-29,1987-08-09
83055,Kwun,Luon,1955-05-14,1988-12-10
83056,Muneo,Pesch,1955-04-30,1988-05-24
83057,Niteen,Passafiume,1953-06-24,1985-12-19
83068,Cristinel,Kawashima,1952-12-21,1988-08-25
83071,Nidapan,Ranft,1954-09-22,1987-08-02
83092,Bernt,Kranzdorf,1954-06-07,1985-04-20
83106,Limsoon,Wossner,1952-09-18,1985-10-20
83123,Aemilian,Randt,1953-02-08,1986-02-18
83125,Frederique,Staudhammer,1954-03-04,1986-05-12
83126,Marla,Khamsi,1953-01-15,1987-02-08
83131,Guoxiang,Falco,1952-08-27,1987-07-21
83143,Luisa,Krupka,1955-09-07,1987-01-24
83167,Nagui,Chachaty,1952-02-20,1985-03-02
83168,Yechiam,Danner,1952-02-07,1987-07-08
83169,Tsz,Buescher,1953-03-11,1987-01-28
83179,Jaques,Ermel,1954-10-06,1988-09-30
83189,Kristian,Birrer,1955-02-10,1987-03-28
83194,Vidar,Bridgland,1952-05-20,1988-08-30
83210,Seongbae,Zockler,1952-05-23,1988-10-27
83230,Jaana,Lammel,1952-07-08,1988-11-11
83232,Satyanarayana,Chimia,1954-09-22,1988-06-21
83233,Kerryn,Giarratana,1955-12-11,1988-07-12
83242,Suebskul,Chenney,1955-09-17,1988-11-01
83244,Constantine,Hiroyama,1954-06-26,1986-09-18
83260,Premsyl,Markovitch,1952-09-08,1985-10-07
83273,Berna,Sidhu,1954-10-17,1987-07-18
83284,Genta,Ghalwash,1952-12-30,1985-12-12
83294,Gudjon,Petersohn,1952-11-04,1987-04-23
